ProductID,LocationID,Location Name,Product Name,Product Barcode,Product Description,Product Order Code,Sale Price,Category Name,Current Stock,Min Stock,Max Stock,Current Volume,On Order,Alerts,Cost Price, Supplier Name,Unit of Sale,Volume of Sale,Unit of Purchase,Volume of Purchase
3586030,17288,Markham House,Vitax Q4 Prem Sol Feed 1kg,5012351050967,Vitax Q4 Premium Soluble Plant Food 1Kg,D64769,7.15000,GENERAL FEEDS,,,,,,n,4.62667,Decco,,,,
3586023,10028,WRHS Trading Post Main Store,Maxicrop Tomato Feed 1 litre,5013762000268,Maxicrop Organic Tomato 1 litre,D58766,7.65000,TOMATO FEED,11.00000,0.00000,0.00000,0,0,n,4.97900,Decco,,,,
3586023,17288,Markham House,Maxicrop Tomato Feed 1 litre,5013762000268,Maxicrop Organic Tomato 1 litre,D58766,7.65000,TOMATO FEED,,,,,,n,4.97900,Decco,,,,
3585877,10028,WRHS Trading Post Main Store,Ring Culture Pot x6,5012351040135,Vitax Ring Culture Grow Pots pack of 6,D63517,5.75000,FLOWER POTS FIBRE,8.00000,0.00000,0.00000,0,0,n,3.75333,Decco,,,,
3585877,17288,Markham House,Ring Culture Pot x6,5012351040135,Vitax Ring Culture Grow Pots pack of 6,D63517,5.75000,FLOWER POTS FIBRE,,,,,,n,3.75333,Decco,,,,
3585851,10028,WRHS Trading Post Main Store,Py Garden Insect Kilerl 250ml,5012042282509,Vitax Py Garden Insect Killer 250ml,D22485,7.10000,INSECTISCIDES,2.00000,0.00000,0.00000,0,0,n,4.62100,Decco,,,,
3585851,17288,Markham House,Py Garden Insect Kilerl 250ml,5012042282509,Vitax Py Garden Insect Killer 250ml,D22485,7.10000,INSECTISCIDES,,,,,,n,4.62100,Decco,,,,
3585852,10028,WRHS Trading Post Main Store,Vitax Py Insect Powder 175g,5012042041755,Vitax Py Insect Powder 175g,D22487,3.75000,INSECTISCIDES,15.00000,0.00000,0.00000,0,0,n,2.42083,Decco,,,,
3585852,17288,Markham House,Vitax Py Insect Powder 175g,5012042041755,Vitax Py Insect Powder 175g,D22487,3.75000,INSECTISCIDES,,,,,,n,2.42083,Decco,,,,
3585843,10028,WRHS Trading Post Main Store,Greenhouse Fumigator 3.5g,5012042010591,Vitax Greenhouse Fumigator 3.5g,D67687,4.90000,GREENHOUSE SUPPLIES,13.00000,0.00000,0.00000,0,0,n,3.14083,Decco,,,,
3585843,17288,Markham House,Greenhouse Fumigator 3.5g,5012042010591,Vitax Greenhouse Fumigator 3.5g,D67687,4.90000,GREENHOUSE SUPPLIES,,,,,,n,3.14083,Decco,,,,
3585835,10028,WRHS Trading Post Main Store,Summer Cloud GH Shade 500ml,5012042010560,Summer Cloud Greenhouse Shade 500ml,D49484,6.90000,GREENHOUSE SUPPLIES,4.00000,0.00000,0.00000,0,0,n,4.48300,Decco,,,,
3585835,17288,Markham House,Summer Cloud GH Shade 500ml,5012042010560,Summer Cloud Greenhouse Shade 500ml,D49484,6.90000,GREENHOUSE SUPPLIES,,,,,,n,4.48300,Decco,,,,
3585836,10028,WRHS Trading Post Main Store,Tub & Basket Feed 1 litre,5012351055085,Vitax Tub & Hanging Basket Feed 1 litre,D22510,3.20000,EX FEEDS & FERTILISERS,0.00000,0.00000,0.00000,0,0,n,2.07000,Decco,,,,
3585836,17288,Markham House,Tub & Basket Feed 1 litre,5012351055085,Vitax Tub & Hanging Basket Feed 1 litre,D22510,3.20000,EX FEEDS & FERTILISERS,,,,,,n,2.07000,Decco,,,,
3585823,10028,WRHS Trading Post Main Store,Jeyes Fluid 300ml,50185276,Jeyes Fluid 300ml,D37175,5.40000,CLEANERS,13.00000,0.00000,0.00000,0,0,n,3.60000,Decco,,,,
3585823,17288,Markham House,Jeyes Fluid 300ml,50185276,Jeyes Fluid 300ml,D37175,5.40000,CLEANERS,,,,,,n,3.60000,Decco,,,,
3585821,10028,WRHS Trading Post Main Store,Deep Root stump killer 400ml,5017406080197,Deep Root Ultra treestump killer 400ml,,8.50000,WEED KILLERS,10.00000,0.00000,0.00000,0,0,n,5.51000,Decco,,,,
3585821,17288,Markham House,Deep Root stump killer 400ml,5017406080197,Deep Root Ultra treestump killer 400ml,,8.50000,WEED KILLERS,,,,,,n,5.51000,Decco,,,,
3585811,10028,WRHS Trading Post Main Store,Bayer Slug & Snail Killer,5000371055116,Bayer Slug & Snail Killer,D70711,6.55000,SLUG & SNAIL CONTROL,15.00000,0.00000,0.00000,0,0,n,4.24800,Decco,,,,
3585811,17288,Markham House,Bayer Slug & Snail Killer,5000371055116,Bayer Slug & Snail Killer,D70711,6.55000,SLUG & SNAIL CONTROL,,,,,,n,4.24800,Decco,,,,
3586455,10028,WRHS Trading Post Main Store,Grow Organic 15kg sack,CY007#5022723100008,Grow Organic 15kg sack,,7.70000,COMPOSTS ETC,0.00000,0.00000,0.00000,0,0,n,5.00000,Vitax Organics,,,,
3586455,17288,Markham House,Grow Organic 15kg sack,CY007#5022723100008,Grow Organic 15kg sack,,7.70000,COMPOSTS ETC,,,,,,n,5.00000,Vitax Organics,,,,
3586253,10028,WRHS Trading Post Main Store,Soil Thermometer W1002,5031670510020,Soil Thermometer W1002,W1002,7.80000,THERMO METERS ETC,14.00000,0.00000,0.00000,0,0,n,5.05000,Garland Products Ltd.,,,,
3586253,17288,Markham House,Soil Thermometer W1002,5031670510020,Soil Thermometer W1002,W1002,7.80000,THERMO METERS ETC,,,,,,n,5.05000,Garland Products Ltd.,,,,
3586059,10028,WRHS Trading Post Main Store,Potting Sieve fine mesh,5031670001597,Potting Sieve fine mesh green,G55,3.75000,OTHER TOOLS,11.00000,0.00000,0.00000,0,0,n,2.44000,Garland Products Ltd.,,,,
3586059,17288,Markham House,Potting Sieve fine mesh,5031670001597,Potting Sieve fine mesh green,G55,3.75000,OTHER TOOLS,,,,,,n,2.44000,Garland Products Ltd.,,,,
3586241,10028,WRHS Trading Post Main Store,Rectangular Kneeling Mat,5031670506504,Rectangular Kneeling Mat 40cm x 20cm,W0650,2.15000,OTHER TOOLS,6.00000,0.00000,0.00000,0,0,n,1.39000,Garland Products Ltd.,,,,
3586241,17288,Markham House,Rectangular Kneeling Mat,5031670506504,Rectangular Kneeling Mat 40cm x 20cm,W0650,2.15000,OTHER TOOLS,,,,,,n,1.39000,Garland Products Ltd.,,,,
3586157,10028,WRHS Trading Post Main Store,Rain Diverter Kit W1870,5031670518705,Rain Diverter Kit W1870,W1870,5.00000,RAINWATER GOODS,22.00000,0.00000,0.00000,0,0,n,3.24000,Garland Products Ltd.,,,,
3586157,17288,Markham House,Rain Diverter Kit W1870,5031670518705,Rain Diverter Kit W1870,W1870,5.00000,RAINWATER GOODS,,,,,,n,3.24000,Garland Products Ltd.,,,,
3586158,10028,WRHS Trading Post Main Store,Replacement Water Butt Tap W1872,5031670518729,Replacement Water Butt Tap W1872,W1872,2.95000,RAINWATER GOODS,18.00000,0.00000,0.00000,0,0,n,1.90000,Garland Products Ltd.,,,,
3586158,17288,Markham House,Replacement Water Butt Tap W1872,5031670518729,Replacement Water Butt Tap W1872,W1872,2.95000,RAINWATER GOODS,,,,,,n,1.90000,Garland Products Ltd.,,,,
3586159,10028,WRHS Trading Post Main Store,Water Butt Linking Kit W1871,5031670518712,Water Butt Linking Kit W1871,W1871,5.00000,RAINWATER GOODS,19.00000,0.00000,0.00000,0,0,n,3.24000,Garland Products Ltd.,,,,
3586159,17288,Markham House,Water Butt Linking Kit W1871,5031670518712,Water Butt Linking Kit W1871,W1871,5.00000,RAINWATER GOODS,,,,,,n,3.24000,Garland Products Ltd.,,,,
3586053,10028,WRHS Trading Post Main Store,Compost Scoop round bottom W2020,5031670520203,Compost Scoop round bottom green W2020,W2020,1.60000,TROWELS & SCOOPS,25.00000,0.00000,0.00000,0,0,n,1.03000,Garland Products Ltd.,,,,
3586053,17288,Markham House,Compost Scoop round bottom W2020,5031670520203,Compost Scoop round bottom green W2020,W2020,1.60000,TROWELS & SCOOPS,,,,,,n,1.03000,Garland Products Ltd.,,,,
3586054,10028,WRHS Trading Post Main Store,Storage Tray green W2050,5031670520500,Storage Tray green W2050,W2050,2.95000,TRAYS,16.00000,0.00000,0.00000,0,0,n,1.90000,Garland Products Ltd.,,,,
3586054,17288,Markham House,Storage Tray green W2050,5031670520500,Storage Tray green W2050,W2050,2.95000,TRAYS,,,,,,n,1.90000,Garland Products Ltd.,,,,
3586055,10028,WRHS Trading Post Main Store,Tidy Tray Shelf green G72G,5031670002051,Tidy Tray Shelf green G72G,G72G,2.20000,TRAYS,16.00000,0.00000,0.00000,0,0,n,1.40000,Garland Products Ltd.,,,,
3586055,17288,Markham House,Tidy Tray Shelf green G72G,5031670002051,Tidy Tray Shelf green G72G,G72G,2.20000,TRAYS,,,,,,n,1.40000,Garland Products Ltd.,,,,
3586044,10028,WRHS Trading Post Main Store,Chieftain Garden Tray black,5031670002426,Chieftain Garden Tray 64.5x49.5x12cm (LxWxH) black,G100B,5.55000,TRAYS,5.00000,0.00000,0.00000,0,0,n,3.61000,Garland Products Ltd.,,,,
3586044,17288,Markham House,Chieftain Garden Tray black,5031670002426,Chieftain Garden Tray 64.5x49.5x12cm (LxWxH) black,G100B,5.55000,TRAYS,,,,,,n,3.61000,Garland Products Ltd.,,,,
3586046,10028,WRHS Trading Post Main Store,Trug Planter Small Black,5031670001214,Trug Planter Small Black,G43BLK,1.50000,BASKETS & TRUGS,19.00000,0.00000,0.00000,0,0,n,0.96000,Garland Products Ltd.,,,,
3586046,17288,Markham House,Trug Planter Small Black,5031670001214,Trug Planter Small Black,G43BLK,1.50000,BASKETS & TRUGS,,,,,,n,0.96000,Garland Products Ltd.,,,,
3586047,10028,WRHS Trading Post Main Store,Growbag Tray standard black G182B,5031670003485,Growbag Tray standard 100x40x5cm (LxWxD) black G182B,G182B,3.35000,TRAYS,13.00000,0.00000,0.00000,0,0,n,2.16000,Garland Products Ltd.,,,,
3586047,17288,Markham House,Growbag Tray standard black G182B,5031670003485,Growbag Tray standard 100x40x5cm (LxWxD) black G182B,G182B,3.35000,TRAYS,,,,,,n,2.16000,Garland Products Ltd.,,,,
3586048,10028,WRHS Trading Post Main Store,Flexible Tub 26 litre blue,5031670520937,Flexible Tub 26 litre blue,W2093,6.25000,EX TOOLS & EQUIPMENT,0.00000,0.00000,0.00000,0,0,n,4.06000,Garland Products Ltd.,,,,
3586048,17288,Markham House,Flexible Tub 26 litre blue,5031670520937,Flexible Tub 26 litre blue,W2093,6.25000,EX TOOLS & EQUIPMENT,,,,,,n,4.06000,Garland Products Ltd.,,,,
3896877,10028,WRHS Trading Post Main Store,Fibre Pot 8cm round x12,5031670502841,Fibre Pot 8cm round pack of 12,W0284,1.95000,FLOWER POTS FIBRE,41.00000,0.00000,0.00000,0,0,n,1.27000,Garland Products Ltd.,,,,
3896877,17288,Markham House,Fibre Pot 8cm round x12,5031670502841,Fibre Pot 8cm round pack of 12,W0284,1.95000,FLOWER POTS FIBRE,,,,,,n,1.27000,Garland Products Ltd.,,,,
3897099,10028,WRHS Trading Post Main Store,Garden Tray green G16G,5031670001672,Garden Tray green G16G 62.5x20x6.5cm (LxWxH),G16G,4.45000,TRAYS,19.00000,0.00000,0.00000,0,0,n,2.89000,Garland Products Ltd.,,,,
3897099,17288,Markham House,Garden Tray green G16G,5031670001672,Garden Tray green G16G 62.5x20x6.5cm (LxWxH),G16G,4.45000,TRAYS,,,,,,n,2.89000,Garland Products Ltd.,,,,
3897124,10028,WRHS Trading Post Main Store,Twine Jute green 500g W0556,5031670505569,Twine Jute 3 ply green 500g W0556,W0556,2.80000,TWINE,22.00000,0.00000,0.00000,0,0,n,1.80000,Garland Products Ltd.,,,,
3897124,17288,Markham House,Twine Jute green 500g W0556,5031670505569,Twine Jute 3 ply green 500g W0556,W0556,2.80000,TWINE,,,,,,n,1.80000,Garland Products Ltd.,,,,
3897210,10028,WRHS Trading Post Main Store,Garden Wire 20m W0590,5031670505903,Garden Wire 1.6mm Galvanised 20m W0590,W0590,3.00000,WIRE,26.00000,0.00000,0.00000,0,0,n,1.94000,Garland Products Ltd.,,,,
3897210,17288,Markham House,Garden Wire 20m W0590,5031670505903,Garden Wire 1.6mm Galvanised 20m W0590,W0590,3.00000,WIRE,,,,,,n,1.94000,Garland Products Ltd.,,,,
3926272,10028,WRHS Trading Post Main Store,Ph Soil Test Kit,5031670510228,Ph Soil Test Kit,W1022,1.55000,THERMO METERS ETC,13.00000,0.00000,0.00000,0,0,n,0.99000,Garland Products Ltd.,,,,
3926272,17288,Markham House,Ph Soil Test Kit,5031670510228,Ph Soil Test Kit,W1022,1.55000,THERMO METERS ETC,,,,,,n,0.99000,Garland Products Ltd.,,,,
3926345,10028,WRHS Trading Post Main Store,Flower Support Rings 30cm x2 W1820,5031670518200,Flower Support Rings 30cm pack of 2 W1820,W1820,2.80000,PLANT SUPPORTS,11.00000,0.00000,0.00000,0,0,n,1.80000,Garland Products Ltd.,,,,
3926345,17288,Markham House,Flower Support Rings 30cm x2 W1820,5031670518200,Flower Support Rings 30cm pack of 2 W1820,W1820,2.80000,PLANT SUPPORTS,,,,,,n,1.80000,Garland Products Ltd.,,,,
3926396,10028,WRHS Trading Post Main Store,Flower Support Rings 40cm x2,5031670518255,Flower Support Rings 40cm pack of 2,W1825,3.20000,PLANT SUPPORTS,5.00000,0.00000,0.00000,0,0,n,2.07000,Garland Products Ltd.,,,,
3926396,17288,Markham House,Flower Support Rings 40cm x2,5031670518255,Flower Support Rings 40cm pack of 2,W1825,3.20000,PLANT SUPPORTS,,,,,,n,2.07000,Garland Products Ltd.,,,,
3926417,10028,WRHS Trading Post Main Store,Scoop flat base green G61GR,5031670001689,Scoop flat base green G61GR,G61GR,1.60000,TROWELS & SCOOPS,29.00000,0.00000,0.00000,0,0,n,1.03000,Garland Products Ltd.,,,,
3926417,17288,Markham House,Scoop flat base green G61GR,5031670001689,Scoop flat base green G61GR,G61GR,1.60000,TROWELS & SCOOPS,,,,,,n,1.03000,Garland Products Ltd.,,,,
3930851,10028,WRHS Trading Post Main Store,Bird Feeder W2070,5031670520708,Lantern Bird Feeder Green W2070,W2070,3.35000,BIRD FOOD,13.00000,0.00000,0.00000,0,0,n,2.16000,Garland Products Ltd.,,,,
3930851,17288,Markham House,Bird Feeder W2070,5031670520708,Lantern Bird Feeder Green W2070,W2070,3.35000,BIRD FOOD,,,,,,n,2.16000,Garland Products Ltd.,,,,
3955874,10028,WRHS Trading Post Main Store,Tidy Tray 61x55x20cm (LxWxH),5031670001009,Tidy Tray 61x55x20cm (LxWxH) green,G48G,6.85000,TRAYS,12.00000,0.00000,0.00000,0,0,n,4.43000,Garland Products Ltd.,,,,
3955874,17288,Markham House,Tidy Tray 61x55x20cm (LxWxH),5031670001009,Tidy Tray 61x55x20cm (LxWxH) green,G48G,6.85000,TRAYS,,,,,,n,4.43000,Garland Products Ltd.,,,,
7652691,10028,WRHS Trading Post Main Store,Handy Tray green G34GR,5031670001542,Handy Tray green G34GR,G34GR,3.10000,TRAYS,31.00000,0.00000,0.00000,0,0,n,2.00000,Garland Products Ltd.,,,,
7652691,17288,Markham House,Handy Tray green G34GR,5031670001542,Handy Tray green G34GR,G34GR,3.10000,TRAYS,,,,,,n,2.00000,Garland Products Ltd.,,,,
7652715,10028,WRHS Trading Post Main Store,Potato bag W0490,5031670504906,Potato bag W0490,W0490,4.20000,BAGS & TUBTRUGS,9.00000,0.00000,0.00000,0,0,n,2.71000,Garland Products Ltd.,,,,
7652715,17288,Markham House,Potato bag W0490,5031670504906,Potato bag W0490,W0490,4.20000,BAGS & TUBTRUGS,,,,,,n,2.71000,Garland Products Ltd.,,,,
7652721,10028,WRHS Trading Post Main Store,Bean & Pea Bag W0494,5031670504944,Bean & Pea Bag W0494,W0494,6.35000,BAGS & TUBTRUGS,17.00000,0.00000,0.00000,0,0,n,4.11000,Garland Products Ltd.,,,,
7652721,17288,Markham House,Bean & Pea Bag W0494,5031670504944,Bean & Pea Bag W0494,W0494,6.35000,BAGS & TUBTRUGS,,,,,,n,4.11000,Garland Products Ltd.,,,,
7652733,10028,WRHS Trading Post Main Store,Flexi Tub Green 26ltr,5031670520906,Flexi Tub Green 26ltr,W2090,6.25000,EX TOOLS & EQUIPMENT,0.00000,0.00000,0.00000,0,0,n,4.06000,Garland Products Ltd.,,,,
7652733,17288,Markham House,Flexi Tub Green 26ltr,5031670520906,Flexi Tub Green 26ltr,W2090,6.25000,EX TOOLS & EQUIPMENT,,,,,,n,4.06000,Garland Products Ltd.,,,,
7873133,10028,WRHS Trading Post Main Store,Twine Jute natural 500g W0557,5031670505576,Twine Jute 3 ply natural 500g W0557,W0557,2.80000,TWINE,25.00000,0.00000,0.00000,0,0,n,1.80000,Garland Products Ltd.,,,,
7873133,17288,Markham House,Twine Jute natural 500g W0557,5031670505576,Twine Jute 3 ply natural 500g W0557,W0557,2.80000,TWINE,,,,,,n,1.80000,Garland Products Ltd.,,,,
7914802,10028,WRHS Trading Post Main Store,Raffia 50g bundle W0574,5031670505743,Raffia 50g bundle W0574,W0574,1.40000,PLANT TIES ETC,23.00000,0.00000,0.00000,0,0,n,0.90000,Garland Products Ltd.,,,,
7914802,17288,Markham House,Raffia 50g bundle W0574,5031670505743,Raffia 50g bundle W0574,W0574,1.40000,PLANT TIES ETC,,,,,,n,0.90000,Garland Products Ltd.,,,,
7943110,10028,WRHS Trading Post Main Store,Wall Thermometer W1006,5031670510068,Wall Thermometer W1006,W1006,2.35000,THERMO METERS ETC,22.00000,0.00000,0.00000,0,0,n,1.50000,Garland Products Ltd.,,,,
7943110,17288,Markham House,Wall Thermometer W1006,5031670510068,Wall Thermometer W1006,W1006,2.35000,THERMO METERS ETC,,,,,,n,1.50000,Garland Products Ltd.,,,,
7943124,10028,WRHS Trading Post Main Store,Wall Thermometer max/min W1014,5031670510143,Wall Thermometer max/min W1014,W1014,10.15000,THERMO METERS ETC,10.00000,0.00000,0.00000,0,0,n,6.59000,Garland Products Ltd.,,,,
7943124,17288,Markham House,Wall Thermometer max/min W1014,5031670510143,Wall Thermometer max/min W1014,W1014,10.15000,THERMO METERS ETC,,,,,,n,6.59000,Garland Products Ltd.,,,,
7945869,10028,WRHS Trading Post Main Store,Windowsill Tray small G29,5031670001832,Windowsill Tray small G29,G29,1.75000,TRAYS,9.00000,0.00000,0.00000,0,0,n,1.11000,Garland Products Ltd.,,,,
7945869,17288,Markham House,Windowsill Tray small G29,5031670001832,Windowsill Tray small G29,G29,1.75000,TRAYS,,,,,,n,1.11000,Garland Products Ltd.,,,,
7945894,10028,WRHS Trading Post Main Store,Plant Clips x50 W1815,5031670518156,Plant Clips pack of 50 W1815,W1815,1.60000,PLANT SUPPORTS,13.00000,0.00000,0.00000,0,0,n,1.03000,Garland Products Ltd.,,,,
7945894,17288,Markham House,Plant Clips x50 W1815,5031670518156,Plant Clips pack of 50 W1815,W1815,1.60000,PLANT SUPPORTS,,,,,,n,1.03000,Garland Products Ltd.,,,,
7945902,10028,WRHS Trading Post Main Store,Plant Ring 15cm,5031670506344,Plant Ring 15cm,W0634,2.55000,PLANT SUPPORTS,5.00000,0.00000,0.00000,0,0,n,1.65000,Garland Products Ltd.,,,,
7945902,17288,Markham House,Plant Ring 15cm,5031670506344,Plant Ring 15cm,W0634,2.55000,PLANT SUPPORTS,,,,,,n,1.65000,Garland Products Ltd.,,,,
7945906,10028,WRHS Trading Post Main Store,Plant Ring 23cm W0635,5031670506351,Plant Ring 23cm W0635,W0635,3.00000,PLANT SUPPORTS,24.00000,0.00000,0.00000,0,0,n,1.94000,Garland Products Ltd.,,,,
7945906,17288,Markham House,Plant Ring 23cm W0635,5031670506351,Plant Ring 23cm W0635,W0635,3.00000,PLANT SUPPORTS,,,,,,n,1.94000,Garland Products Ltd.,,,,
9404184,10028,WRHS Trading Post Main Store,Colander Trug green G184,5031670003508,Colander Trug green G184,G184,5.85000,BASKETS & TRUGS,7.00000,0.00000,0.00000,0,0,n,3.79000,Garland Products Ltd.,,,,
9404184,17288,Markham House,Colander Trug green G184,5031670003508,Colander Trug green G184,G184,5.85000,BASKETS & TRUGS,,,,,,n,3.79000,Garland Products Ltd.,,,,
9404202,10028,WRHS Trading Post Main Store,Cushioned Twist Tie W0596 5mm x 5m,5031670505965,Cushioned Twist Tie W0596 5mm x 5m,W0596,3.00000,PLANT TIES ETC,19.00000,0.00000,0.00000,0,0,n,1.94000,Garland Products Ltd.,,,,
9404202,17288,Markham House,Cushioned Twist Tie W0596 5mm x 5m,5031670505965,Cushioned Twist Tie W0596 5mm x 5m,W0596,3.00000,PLANT TIES ETC,,,,,,n,1.94000,Garland Products Ltd.,,,,
9404210,10028,WRHS Trading Post Main Store,Plant Links W06202 30x76cm x3,5031670506023,Plant Links W06202 30x76cm x3,W0602,6.00000,PLANT SUPPORTS,7.00000,0.00000,0.00000,0,0,n,3.89000,Garland Products Ltd.,,,,
9404210,17288,Markham House,Plant Links W06202 30x76cm x3,5031670506023,Plant Links W06202 30x76cm x3,W0602,6.00000,PLANT SUPPORTS,,,,,,n,3.89000,Garland Products Ltd.,,,,
11963764,10028,WRHS Trading Post Main Store,Fibre Pot 8cm square x12,5031670502926,Fibre Pot 8cm square x12,W0292,1.95000,FLOWER POTS FIBRE,40.00000,0.00000,0.00000,0,0,n,1.27000,Garland Products Ltd.,,,,
11963764,17288,Markham House,Fibre Pot 8cm square x12,5031670502926,Fibre Pot 8cm square x12,W0292,1.95000,FLOWER POTS FIBRE,,,,,,n,1.27000,Garland Products Ltd.,,,,
11963772,10028,WRHS Trading Post Main Store,Value Square Garden Tray black G45B,5031670001719,Value Square Garden Tray black G45B,G44B,5.10000,TRAYS,17.00000,0.00000,0.00000,0,0,n,3.31000,Garland Products Ltd.,,,,
11963772,17288,Markham House,Value Square Garden Tray black G45B,5031670001719,Value Square Garden Tray black G45B,G44B,5.10000,TRAYS,,,,,,n,3.31000,Garland Products Ltd.,,,,
11963776,10028,WRHS Trading Post Main Store,Grow Bag W0498,5031670504982,Grow Bag W0498,W0498,4.85000,BAGS & TUBTRUGS,3.00000,0.00000,0.00000,0,0,n,3.13000,Garland Products Ltd.,,,,
11963776,17288,Markham House,Grow Bag W0498,5031670504982,Grow Bag W0498,W0498,4.85000,BAGS & TUBTRUGS,,,,,,n,3.13000,Garland Products Ltd.,,,,
11123929,10028,WRHS Trading Post Main Store,Soil pH Meter W1018,5031670510181,Worth Soil pH Meter W1018,W1018,4.85000,THERMO METERS ETC,4.00000,0.00000,0.00000,0,0,n,3.13000,Garland Products Ltd.,,,,
11123929,17288,Markham House,Soil pH Meter W1018,5031670510181,Worth Soil pH Meter W1018,W1018,4.85000,THERMO METERS ETC,,,,,,n,3.13000,Garland Products Ltd.,,,,
13252474,10028,WRHS Trading Post Main Store,Fat Balls x50,02595962,Fat Balls x50,,10.90000,BULK STOCK,1.00000,0.00000,0.00000,0,0,n,7.08000,Wilco,,,,
13252474,17288,Markham House,Fat Balls x50,02595962,Fat Balls x50,,10.90000,BULK STOCK,,,,,,n,7.08000,Wilco,,,,
12774472,10028,WRHS Trading Post Main Store,Dwarf French Bean Tendergreen 2kg,,Dwarf French Bean Tendergreen 2kg sack,DFB019,15.94000,BEANS FRENCH BULK,0.00000,0.00000,0.00000,0,0,n,12.34000,Kings Seeds,,,,
12774472,17288,Markham House,Dwarf French Bean Tendergreen 2kg,,Dwarf French Bean Tendergreen 2kg sack,DFB019,15.94000,BEANS FRENCH BULK,,,,,,n,12.34000,Kings Seeds,,,,
12774482,10028,WRHS Trading Post Main Store,Runner Bean Painted Lady 2kg,,Runner Bean Painted Lady 2kg sack,RNB09,29.21000,BEANS RUNNER BULK,0.00000,0.00000,0.00000,0,0,n,22.44000,Kings Seeds,,,,
12774482,17288,Markham House,Runner Bean Painted Lady 2kg,,Runner Bean Painted Lady 2kg sack,RNB09,29.21000,BEANS RUNNER BULK,,,,,,n,22.44000,Kings Seeds,,,,
12711398,10028,WRHS Trading Post Main Store,Alfalfa,,Alfalfa,80502,1.44000,SEEDS GREEN MANURE,5.00000,0.00000,0.00000,0,0,n,0.96000,Kings Seeds,,,,
12711398,17288,Markham House,Alfalfa,,Alfalfa,80502,1.44000,SEEDS GREEN MANURE,,,,,,n,0.96000,Kings Seeds,,,,
11552744,10028,WRHS Trading Post Main Store,Pea Shoot Serge,5027559852848,Pea Shoot Serge,85284A,1.26000,SEEDS VEGETABLE,1.00000,0.00000,0.00000,0,0,n,0.80000,Kings Seeds,,,,
11552744,17288,Markham House,Pea Shoot Serge,5027559852848,Pea Shoot Serge,85284A,1.26000,SEEDS VEGETABLE,,,,,0,n,0.80000,Kings Seeds,,,,
9404127,10028,WRHS Trading Post Main Store,Sweet William Indian Carpet,5027559749032,Sweet William Indian Carpet,74903,1.35000,SEEDS FLOWER,9.00000,0.00000,0.00000,0,0,n,0.80000,Kings Seeds,,,,
9404127,17288,Markham House,Sweet William Indian Carpet,5027559749032,Sweet William Indian Carpet,74903,1.35000,SEEDS FLOWER,,,,,,n,0.80000,Kings Seeds,,,,
10518521,10028,WRHS Trading Post Main Store,Pea Shoot Serge 1kg,,Pea Shoot Serge 1kg,PEA045,7.05000,PEAS BULK,0.00000,0.00000,0.00000,0,0,n,5.50000,Kings Seeds,,,,
10518521,17288,Markham House,Pea Shoot Serge 1kg,,Pea Shoot Serge 1kg,PEA045,7.05000,PEAS BULK,,,,,,n,5.50000,Kings Seeds,,,,
10519146,10028,WRHS Trading Post Main Store,Runner Bean Scarlet Emperor 2kg,,Runner Bean Scarlet Emperor 2kg sack,RNB013,19.08000,BEANS RUNNER BULK,0.00000,0.00000,0.00000,0,0,n,14.88000,Kings Seeds,,,,
10519146,17288,Markham House,Runner Bean Scarlet Emperor 2kg,,Runner Bean Scarlet Emperor 2kg sack,RNB013,19.08000,BEANS RUNNER BULK,,,,,,n,14.88000,Kings Seeds,,,,
11687974,10028,WRHS Trading Post Main Store,Broad Bean Aquadulce Claudia 5kg,,Broad Bean Aquadulce Claudia 5kg sack,BRB 02,24.91000,BEANS BROAD BULK,0.00000,0.00000,0.00000,0,0,n,14.85000,Kings Seeds,,,,
11687974,17288,Markham House,Broad Bean Aquadulce Claudia 5kg,,Broad Bean Aquadulce Claudia 5kg sack,BRB 02,24.91000,BEANS BROAD BULK,,,,,0,n,14.85000,Kings Seeds,,,,
11688007,10028,WRHS Trading Post Main Store,Onion Senshyu 10kg sack,,Onion Senshyu 10kg sack,ONS 04,29.95000,ONIONS BULK,0.00000,0.00000,0.00000,0,0,n,23.36000,Kings Seeds,,,,
11688007,17288,Markham House,Onion Senshyu 10kg sack,,Onion Senshyu 10kg sack,ONS 04,29.95000,ONIONS BULK,,,,,0,n,23.36000,Kings Seeds,,,,
11705829,10028,WRHS Trading Post Main Store,Potato Arran Pilot 25kg,,Potato Arran Pilot 25kg,WCF 35003,26.54000,POTATOES BULK,0.00000,0.00000,0.00000,0,0,n,17.25000,Kings Seeds,,,,
11705829,17288,Markham House,Potato Arran Pilot 25kg,,Potato Arran Pilot 25kg,WCF 35003,26.54000,POTATOES BULK,,,,,0,n,17.25000,Kings Seeds,,,,
11268059,10028,WRHS Trading Post Main Store,Hyacinth PREPARED B Size16/17 box of 200,,Hyacinth PREPARED A Size 16/17 box of 200,SHYA 002,100.00000,BULBS FLOWER BULK,0.00000,0.00000,0.00000,0,0,n,65.00000,Kings Seeds,,,,
11268059,17288,Markham House,Hyacinth PREPARED B Size16/17 box of 200,,Hyacinth PREPARED A Size 16/17 box of 200,SHYA 002,100.00000,BULBS FLOWER BULK,,,,,,n,65.00000,Kings Seeds,,,,
